id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista
439,OK,"Il campione presenta note di quasi bruciato, liquirizia e caramello, con sentori di legno.","quasi bruciato, liquirizia, caramello, legno","quasi bruciato, liquirizia, caramello, legno",2018,C0R,TG_19
440,OK,Il campione presenta note di cotto.,cotto,cotto,2018,C0R,TG_15
441,OK,"Presenta note lattiche caratteristiche, è poco complesso, con crosta di formaggio e note fermentate.","note lattiche caratteristiche, poco complesso, crosta di formaggio, note fermentate","note lattiche caratteristiche, poco complesso, crosta di formaggio, note fermentate",2018,C0A,TG_20
442,OK,È un formaggio erborinato.,"formaggio erborinato,","formaggio erborinato,",2018,C0A,TG_08
443,OK,Cotto.,cotto,cotto,2018,C0A,Q_09
444,OK,Formaggio maturo con note ossidate.,"formaggio maturo, passato","formaggio maturo, ossidato",2018,C0A,TG_13
445,OK,Cotto leggero.,cotto leggero,cotto leggero,2018,C0A,TG_14
446,OK,"Ha sentori di burro, formaggio e brodo.","burro, formaggio, brodo...","burro, formaggio, brodo...",2018,C0A,TG_24
447,OK,"Ritorna la crosta di formaggio e la frutta fermentata, poco caratteristico.","ritorna la crosta di formaggio e la frutta fermentata, poco caratteristico","ritorna la crosta di formaggio e la frutta fermentata, poco caratteristico",2018,C0C,TG_20
448,OK,Leggermente affumicato.,leggermente affumicato,leggermente affumicato,2018,C0C,TG_08
449,OK,Panna.,panna,panna,2018,C0C,Q_09
450,OK,"Brodo animale, tostato, crosta di grana.","brodo animale, tostato, crosta di grana","brodo animale, tostato, crosta di grana",2018,C0C,TG_19
451,OK,Lieve.,lieve,lieve,2018,C0C,TG_04
452,OK,"Grana, burro, interessante.","grana, burro...interessante","grana, burro...interessante",2018,C0C,TG_24
453,OK,"Poco caratteristico, sedano, brodo vegetale.","poco caratteristico, sedano, brodo vegetale","poco caratteristico, sedano, brodo vegetale",2018,C0D,TG_20
454,OK,Sempre quella nota da crosta di formaggio.,sempre quella nota da crosta di formaggio,sempre quella nota da crosta di formaggio,2018,C0D,TG_08
455,OK,Panna.,panna,panna,2018,C0D,Q_09
456,OK,Ricorda il nostrano.,ricorda il nostrano,ricorda il nostrano,2018,C0D,TG_13
457,OK,Erbe amare.,erbe amare,erbe amare,2018,C0D,TG_19
458,OK,Sentore di lessato leggerissimo ma non piacevole.,sentore di lessato leggerissimo ma non piacevole,sentore di lessato leggerissimo ma non piacevole,2018,C0D,TG_14
459,OK,Si avverte un odore sgradevole persistente.,continua a puzzare,continua a puzzare,2018,C0D,TG_04
460,ILLEGGIBILE,,"non piacevole, strano","non piacevole, strano",2018,C0D,TG_24
461,OK,Latte cotto.,latte cotto,latte cotto,2018,C0D,Q_02
462,OK,A tratti note di frutta fermentata e latte bruciato.,a tratti note di frutta fermentata e latte bruciato,a tratti note di frutta fermentata e latte bruciato,2018,C0G,TG_20
463,OK,Burro.,burro,burro,2018,C0G,TG_08
464,OK,Acido.,acido,acido,2018,C0G,TG_11
465,OK,Brodo animale con punte di erbe amare.,brodo animale con punte di erbe amare,brodo animale con punte di erbe amare,2018,C0G,TG_19
466,OK,Panna e leggero sentore di formaggio cotto.,panna e leggero sentore di formaggio cotto,panna e leggero sentore di formaggio cotto,2018,C0G,TG_14
467,OK,"Burro, grana piacevole.","burro, grana piacevole","burro, grana piacevole",2018,C0G,TG_24
468,OK,Animale.,animale,animale,2018,C0G,Q_02
469,OK,"Non sempre pulito in bocca, alle note tipiche si affiancano su alcune porzioni note animali poco gradevoli.","non sempre pulito in bocca, alle note tipiche si affiancano su alcune porzioni note animali poco gradevoli","non sempre pulito in bocca, alle note tipiche si affiancano su alcune porzioni note animali poco gradevoli",2018,C0N,TG_20
470,CONFORME,"Il campione risulta conforme, con un aroma molto neutro che non presenta note distintive.",nessun aroma percepito molto neutro,nessun aroma percepito molto neutro,2018,C0N,TG_08
471,OK,Vegetale.,vegetale,vegetale,2018,C0N,Q_09
472,OK,"Poco caratteristico, poco aroma.","poco caratteristico, poco aroma.","poco caratteristico, poco aroma.",2018,C0N,TG_13
473,OK,Cotto.,cotto,cotto,2018,C0N,TG_14
474,OK,Ha un forte odore di stalla.,"quanta stalla, signora mia!",sstalla,2018,C0N,TG_04
475,OK,Burro e brodo vegetale.,burro/brodo vegetale,burro/brodo vegetale,2018,C0N,TG_24
476,OK,"Meno complesso che al naso, un po' piatto, burro fuso e brodo.","meno complesso che al naso, un po piatto, burro fuso e brodo","meno complesso che al naso, un po piatto, burro fuso e brodo",2018,C0Q,TG_20
477,OK,Umami.,umami,umami,2018,C0Q,TG_08
478,OK,Aroma di fermentato.,aroma di fermentato,aroma di fermentato,2018,C0Q,TG_13
479,OK,"Crosta di pane, latte cotto.","crosta di pane, latte cotto","crosta di pane, latte cotto",2018,C0Q,TG_19
480,OK,Si percepiscono note di stalla e crosta.,stalla e crosta,sstalla e crosta,2018,C0Q,TG_14
481,OK,È di media intensità e ricorda altri formaggi rispetto al retrogusto di grana.,medio... forse ricorda altri formaggi rispetto al retrogusto grana,medio... forse ricorda altri formaggi rispetto al retrogusto grana,2018,C0Q,TG_24
482,OK,Cotto.,cotto,cotto,2018,C0B,Q_09
483,OK,Brodo di carne.,brodo di carne,brodo di carne,2018,C0B,TG_19
484,OK,"Latte cotto e burro cotto prevalenti, caratteristico ma poco complesso.","latte cotto e burro cotto prevalenti, caratteristico ma poco complesso","latte cotto e burro cotto prevalenti, caratteristico ma poco complesso",2018,C0B,TG_20
485,OK,Ha un aroma di sedano.,sedano,sedano,2018,C0B,TG_26
486,OK,Il latte ha poco sapore di grana.,latte poco da grana,latte poco da grana,2018,C0C,Q_09
487,OK,Leggermente stantio.,legg stantio,legg stantio,2018,C0C,TG_12
488,OK,"Caratteristico, mediamente intenso, con buone note lattiche e forse lieve nota propionica.","caratteristico, mediamente intenso, con buone note lattiche e forse lieve nota proprionica","caratteristico, mediamente intenso, con buone note lattiche e forse lieve nota proprionica",2018,C0C,TG_20
489,OK,"Tostati, erbe amare, lattico cotto, crosta di formaggio.","tostati, erbe amare, lattico cotto, crosta di formaggio","tostati, erbe amare, lattico cotto, crosta di formaggio",2018,C0D,TG_19
490,OK,"Poco complesso con note di formaggio cotto e crosta di formaggio, forse un po' ossidato.","poco complesso con note di formaggio cotto e crosta di formaggio, forse un po passato","poco complesso con note di formaggio cotto e crosta di formaggio, forse un po ossidato",2018,C0D,TG_20
491,OK,Cotto.,cotto,cotto,2018,C0F,Q_09
492,OK,"Vegetale fermentato, cotto, crosta.","vegetale fermentato, cotto, crosta,","vegetale fermentato, cotto, crosta,",2018,C0F,TG_19
493,OK,"Note di brodo dominanti, dado, sedano.","note di brodo domiannti, dado, sedano","note di brodo domiannti, dado, sedano",2018,C0F,TG_20
494,OK,Propionico fermentato.,propionico fermentato,propionico fermentato,2018,C0F,TG_26
495,OK,"Si percepiscono note di latte animale e letame, con poco sapore di grana.",latte animale/letame  poco da grana,latte animale/letame  poco da grana,2018,C0N,Q_09
496,OK,Burro fuso.,burro fuso,burro fuso,2018,C0N,TG_13
497,OK,"Lattici cotti, tostati, erbaceo, brodo vegetale e animale.","lattici cotti, tostati, erbaceo, brodo vegetale e animale","lattici cotti, tostati, erbaceo, brodo vegetale e animale",2018,C0N,TG_19
498,OK,"Lattico evoluto, burro fuso, fieno, brodo, caratteristico.","lattico evoluto, burro fuso, fieno, brodo, caratteristico","lattico evoluto, burro fuso, fieno, brodo, caratteristico",2018,C0N,TG_20
499,OK,Cotto.,cotto,cotto,2018,C0R,Q_09
500,OK,"Ossidato, vecchio, non gradevole.","ossidato, vecchio. non gradevole","ossidato, vecchio. non gradevole",2018,C0R,TG_13
501,OK,"Ha un sapore cotto quasi bruciato, con note di legna secca vecchia.","cotto quasi bruciato, legna secca vecchia","cotto quasi bruciato, legna secca vecchia",2018,C0R,TG_19
502,OK,È atipico all'olfatto.,atipico come al naso,atipico come al naso,2018,C0R,TG_20
503,OK,Ricorda più la panna da nostrano che il grana.,panna da nostrano più che grana,panna da nostrano più che grana,2018,C0E,Q_09
504,OK,Ha note di panna e frutta.,panna e frutta,panna e frutta,2018,C0E,TG_14
505,OK,Il campione presenta una gran intensità e una tostatura retrolfattiva.,gran intensita' e tostatura retroolfattiva,gran intensita' e tostatura retrolfattivoiva,2018,C0E,TG_04
506,OK,Il campione mostra una prevalenza di lattici cotti.,"prevalenza di lattici cotti,","prevalenza di lattici cotti,",2018,C0E,TG_19
507,OK,"Il campione presenta note di latte cotto, cipolla e dado di carne.","latte cotto, cipolla, dado di carne","latte cotto, cipolla, dado di carne",2018,C0E,TG_15
508,RIFERIMENTO,,meglio dell-olfattiva,meglio dell-olfattiva,2018,C0G,TG_04
509,OK,Il campione è leggermente tostato e presenta note di cotto.,tostato leggermente cotto,tostato leggermente cotto,2018,C0G,TG_26
510,OK,Il campione mostra note di latte cotto e minestrone.,"latte cotto, minestrone","latte cotto, minestrone",2018,C0G,TG_15
511,OK,Il campione presenta note di cotto.,cotto,cotto,2018,C0I,Q_09
512,OK,Il campione mostra note di bruciato.,bruciato,bruciato,2018,C0I,TG_14
513,OK,Il campione presenta note ossidate.,ossidato,ossidato,2018,C0I,TG_13
514,OK,Il campione è tostato e presenta crosta di formaggio.,"tostato, crosta di formaggio,","tostato, crosta di formaggio,",2018,C0I,TG_19
515,OK,Il campione mostra note di latte cotto e crosta di formaggio.,"latte cotto, crosta formaggio","latte cotto, crosta formaggio",2018,C0I,TG_15
516,OK,Il campione presenta note di panna.,panna,panna,2018,C0L,Q_09
517,OK,Il campione ha un leggerissimo sentore di bruciato.,leggerissimo sentore di bruciato,leggerissimo sentore di bruciato,2018,C0L,TG_14
518,OK,Il campione è scarno.,scarno,scarno,2018,C0L,TG_04
519,OK,Il campione mostra note di latte cotto e minestrone di verdura.,"latte cotto, minestrone verdura","latte cotto, minestrone verdura",2018,C0L,TG_15
520,OK,Il campione è poco intenso e poco percettibile.,scarico. poco percettibile.,poco intenso. poco percettibile.,2018,C0M,TG_13
521,OK,Presenta una crosta di grana.,"crosta di grana,","crosta di grana,",2018,C0M,TG_19
522,OK,Il campione presenta note di latte cotto.,latte cotto,latte cotto,2018,C0M,TG_15
523,OK,Ha un aroma di panna vegetale.,panna vegetale,panna vegetale,2018,C0O,Q_09
524,OK,Il campione presenta note di stantio e cotto.,"stantio, cotto","stantio, cotto",2018,C0O,TG_14
525,OK,Il campione presenta note di cotto.,cotto,cotto,2018,C0O,TG_26
526,OK,"Il campione presenta note di mandorla amara, vegetali amari e tostati.","mandorla amara, vegetali amari, tostati","mandorla amara, vegetali amari, tostati",2018,C0O,TG_19
527,OK,Il campione presenta note di latte fresco delicato e minestrone di verdura.,"latte fresco delicato, minestrone verdura","latte fresco delicato, minestrone verdura",2018,C0O,TG_15
528,OK,Il campione presenta note di formaggio fritto e burro.,"formaggio fritto, burro","formaggio fritto, burro",2018,C0A,TG_24
529,OK,"Il campione presenta note di frutta troppo matura, ma con una leggera intensità.",quasi frutta troppo matura ma leggero,quasi frutta troppo matura ma leggero,2018,C0A,TG_14
530,OK,Il campione presenta note di latte cotto.,latte cotto,latte cotto,2018,C0A,TG_15
531,OK,Il campione presenta lattici cotti in prevalenza.,"lattici cotti in prevalenza,","lattici cotti in prevalenza,",2018,C0A,TG_19
532,OK,Il campione presenta note di brodo e olio.,"brodo, olio","brodo, olio",2018,C0C,TG_24
533,OK,Il campione presenta note di crosta e cotto.,"crosta, cotto","crosta, cotto",2018,C0C,TG_14
534,OK,Il campione presenta note di brodo di carne e latte cotto.,"brodo carne, latte cotto","brodo carne, latte cotto",2018,C0C,TG_15
535,OK,Il campione presenta note di brodo animale e tostati.,"brodo animale, tostati","brodo animale, tostati",2018,C0C,TG_19
536,OK,Il campione presenta note di grana e fieno.,"grana, fieno...","grana, fieno...",2018,C0D,TG_24
537,OK,Il campione presenta note di fermentato e animale.,"fermentato, animale","fermentato, animale",2018,C0D,TG_13
538,OK,Il campione presenta note di fermentato.,fermentato,fermentato,2018,C0D,Q_02
539,OK,Il campione presenta note di cotto tostato.,cotto tostato,cotto tostato,2018,C0D,TG_26
540,OK,Il campione presenta note di latte cotto.,latte cotto,latte cotto,2018,C0D,TG_15
541,OK,"È tostato male, con note di mandorla amara e brodo animale.","tostato male, mandorla amara, brodo animale","tostato male, mandorla amara, brodo animale",2018,C0D,TG_19
542,OK,Ha note che ricordano l'emmenthal.,note da emmenthal...,note da emmenthal...,2018,C0I,TG_24
543,OK,"Il campione presenta note fruttate, che arricchiscono l'aroma complessivo.",fruttato,fruttato,2018,C0I,TG_14
544,OK,Crosta.,crosta,crosta,2018,C0I,TG_12
545,ILLEGGIBILE,,molto negativo,molto negativo,2018,C0I,TG_26
546,OK,Minestrone di verdura.,minestrone verdura,minestrone verdura,2018,C0I,TG_15
547,OK,"Note di marcio, fermentato, animale.","note di marcio, fermantato, animale","note di marcio, fermentato, animale",2018,C0I,TG_19
548,OK,Emmental e brodo.,"emmenthal, brodo","emmenthal, brodo",2018,C0M,TG_24
549,OK,"Il campione presenta un umami accentuato, con una leggera punta di stantio.","umami accentuato, leggera punta di stantio.","umami accentuato, leggera punta di stantio.",2018,C0M,TG_14
550,OK,Non sa di grana.,non sa di grana,non sa di grana,2018,C0M,TG_13
551,OK,Emmental.,emmental,emmental,2018,C0M,TG_26
552,OK,"Il campione presenta note fermentate, che contribuiscono alla complessità dell'aroma.",fermentato,fermentato,2018,C0M,TG_15
553,OK,Propionico.,propionico,propionico,2018,C0M,TG_19
554,OK,"Il campione presenta note di burro e grana, che arricchiscono l'aroma.","burro, grana","burro, grana",2018,C0N,TG_24
555,OK,"Il campione presenta note di insilato e crosta, tipiche del Grana Trentino.","insilato, crosta","insilato, crosta",2018,C0N,TG_14
556,OK,"Il campione presenta note di latte cotto, che arricchiscono l'aroma.",latte cotto,latte cotto,2018,C0N,TG_15
557,OK,Cotto.,cotto,cotto,2018,C0A,Q_09
558,OK,Brodo di carne.,brodo di carne,brodo di carne,2018,C0A,TG_04
559,OK,Panna.,panna,panna,2018,C0C,Q_09
560,OK,Formaggio cotto.,formaggio cotto,formaggio cotto,2018,C0C,TG_11
561,OK,Panna.,panna,panna,2018,C0G,Q_09
562,OK,Il campione presenta note di brodo animale e fieno vecchio.,"brodo animale, fieno vecchio","brodo animale, fieno vecchio",2018,C0G,TG_19
563,OK,Il campione presenta note tostate e di biscotto.,tostato biscotto,tostato biscotto,2018,C0G,TG_26
564,OK,Il campione presenta note di cotto e bruciato.,cotto bruciato,cotto bruciato,2018,C0M,Q_09
565,OK,Sento emmental.,sento emmental,sento emmental,2018,C0M,TG_04
566,OK,"Il campione mostra un buon aroma nostrano stagionato, con note tipiche che richiamano le tradizioni casearie del Trentino.",un buon nostrano stagionato,un buon nostrano stagionato,2018,C0M,TG_13
567,OK,Il campione presenta note di cotti accentuati.,cotti accentuati,cotti accentuati,2018,C0M,TG_19
568,CONFORME,"Il campione si presenta conforme, con un aroma positivo che rispecchia le caratteristiche del Grana Trentino.",positivo,positivo,2018,C0M,TG_26
569,OK,Latte.,latte,latte,2018,C0O,Q_09
570,OK,Burro.,burro,burro,2018,C0O,TG_11
571,OK,"Il campione presenta note tostate, animali e di crosta di grana.","tostati, animale, crosta di grana,","tostati, animale, crosta di grana,",2018,C0O,TG_19
572,OK,Il campione presenta note di cotto.,cotto,cotto,2018,C0Q,Q_09
573,OK,"Il campione presenta note di brodo, fieno e animale.","brodo, fieno, animale","brodo, fieno, animale",2018,C0Q,TG_19
574,OK,Il campione conferma note di animale e stalla.,confermo un animale\stalla,confermo un animale\sstalla,2018,C0A,TG_04
575,OK,Burro e panna.,"burro e panna ,","burro e panna ,",2018,C0A,TG_14
576,OK,"Il campione presenta note di lattico cotto, panna cotta e burro cotto, risultando poco complesso ma caratteristico.","lattico cotto di latte cotto, panna cotta, burro cotto, poco complesso ma caratteristico","lattico cotto di latte cotto, panna cotta, burro cotto, poco complesso ma caratteristico",2018,C0A,TG_20
577,OK,Il campione presenta note leggermente saponose.,"leggermente saponoso, formaggio..","leggermente saponoso, formaggio..",2018,C0A,TG_24
578,OK,Il campione presenta note di cotto e panna.,cotto e panna,cotto e panna,2018,C0C,Q_09
579,OK,Il campione presenta sentori di bruciato e di ossidato.,sentore di bruciato e di ossidato,sentore di bruciato e di ossidato,2018,C0C,TG_14
580,OK,Il campione presenta note di crosta di grana e un po' di stantio.,crosta di grana e un po' di stantio,crosta di grana e un po' di stantio,2018,C0C,TG_19
581,OK,"Lattico di panna, burro, formaggio grasso gradevole.","lattico di panna, burro, formaggio grasso gradevole","lattico di panna, burro, formaggio grasso gradevole",2018,C0C,TG_20
582,OK,Frutta e grana.,"frutta, grana","frutta, grana",2018,C0C,TG_24
583,CONFORME,"Il campione è conforme, mostrando un aroma positivo e tipico del Grana Trentino.",positivo,positivo,2018,C0C,TG_26
584,OK,Panna,panna,panna,2018,C0D,Q_09
585,OK,Leggero sentore di ossidato e forse fermentato.,leggero sentore di ossidato e forse fermentato,leggero sentore di ossidato e forse fermentato,2018,C0D,TG_13
586,OK,Leggero affumicato.,leggero affumicato,leggero affumicato,2018,C0D,TG_14
587,OK,"Note lattiche cotte prevalenti, lieve nota di bruciato, caramella mou, comunque presenti le note caratteristiche.","note lattiche cotte prevalenti, lieve nota di bruciato, caramella mou, comunque presenti le note caratteristiche","note lattiche cotte prevalenti, lieve nota di bruciato, caramella mou, comunque presenti le note caratteristiche",2018,C0D,TG_20
588,OK,"Grasso, brodo e burro.","grasso, brodo, burro","grasso, brodo, burro",2018,C0D,TG_24
589,OK,Panna,panna,panna,2018,C0H,Q_09
590,OK,Sento un po' più di latte che al naso.,sento un po' piu' di latte che al naso,sento un po' piu' di latte che al naso,2018,C0H,TG_04
591,OK,Crosta e formaggio bruciato.,crosta e formaggio bruciato,crosta e formaggio bruciato,2018,C0H,TG_14
592,ILLEGGIBILE,,"putrido, immangiabile","putrido, immangiabile",2018,C0H,TG_19
593,OK,"Meglio che al naso, lattico di panna e burro con note fermentate di frutta tropicale.","meglio che al naso, lattico di panna e burro con note fermentate di frutta tropicale","meglio che al naso, lattico di panna e burro con note fermentate di frutta tropicale",2018,C0H,TG_20
594,OK,"Mela, burro.","mela, burro","mela, burro",2018,C0H,TG_24
595,OK,Panna,panna,panna,2018,C0N,Q_09
596,OK,Tostatura.,tostatura,tostatura,2018,C0N,TG_04
597,OK,"Cotto, crosta, ossidato.","cotto, crosta, ossidato","cotto, crosta, ossidato",2018,C0N,TG_14
598,OK,A tratti leggermente propionico.,"a tratti leggermente propionico,","a tratti leggermente propionico,",2018,C0N,TG_19
599,OK,"Intenso, abbastanza complesso, note lattiche di burro fuso e fruttate fermentate, crosta di formaggio.","intenso, abbastanza complesso, note lattiche di burro fuso e fruttate fermentate, crosta di formaggio","intenso, abbastanza complesso, note lattiche di burro fuso e fruttate fermentate, crosta di formaggio",2018,C0N,TG_20
600,OK,"Burro, fieno.","burro, fieno...","burro, fieno...",2018,C0N,TG_24
601,OK,Crosta e ossidato.,crosta e ossidato,crosta e ossidato,2018,C0Q,TG_14
602,OK,"Inizialmente non molto positivi, poi si percepisce la crosta di formaggio grana.","inizialmente non troppo positivi, poi crosta di formaggio grana,","inizialmente non troppo positivi, poi crosta di formaggio grana,",2018,C0Q,TG_19
603,OK,"Il campione presenta note di lattico e glutammato, equilibrato ma poco intenso, con lievi sentori di formaggio svizzero e crosta di formaggio.","lattico e glutammato, equilibrato ma un po scarico, lievi note di formaggio svizzero e di crosta di formaggio","lattico e glutammato, equilibrato ma un po poco intenso, lievi note di formaggio svizzero e di crosta di formaggio",2018,C0Q,TG_20
604,OK,"Il campione presenta note di burro, emmenthal e umami.","burro, emmenthal, umami","burro, emmenthal, umami",2018,C0Q,TG_24
605,OK,Il campione presenta note di panna.,panna,panna,2018,C0H,Q_09
606,OK,Il campione presenta note di latticini freschi.,latticini freschi,latticini freschi,2018,C0H,TG_14
607,OK,"Il campione presenta note di crosta, tostato e animale.","Crosta, tostato, animale","Crosta, tostato, animale",2018,C0H,TG_19
608,OK,"Il campione è poco complesso, con note di panna, burro e grasso.","poco complesso, panna e burro, grasso","poco complesso, panna e burro, grasso",2018,C0H,TG_20
609,OK,Il campione presenta note di panna e vegetale.,panna e vegetale,panna e vegetale,2018,C0N,Q_09
610,OK,Il campione presenta note di leggero cotto e burro.,leggero cotto e burro,leggero cotto e burro,2018,C0N,TG_14
611,OK,Il campione presenta note di brodo di carne.,Brodo di carne,Brodo di carne,2018,C0N,TG_19
612,OK,"Il campione è poco caratteristico, con note di formaggio cotto e fruttate, simili a quelle di formaggio svizzero.","poco caratteristico con note di formaggio cotto e fruttate, quasi di formaggio svizzero","poco caratteristico con note di formaggio cotto e fruttate, quasi di formaggio svizzero",2018,C0N,TG_20
613,OK,Il campione presenta una piacevole nota persistente di latte cotto.,piacevole nota persistente di latte cotto,piacevole nota persistente di latte cotto,2018,C0N,TG_35
614,FUORI_ATTRIBUTO,Il formaggio è pronto.,formaggio pronto,formaggio pronto,2018,C0Q,Q_02
615,OK,Il campione presenta note di cotto vegetale.,cotto vegetale,cotto vegetale,2018,C0Q,Q_09
616,OK,Il campione presenta una nota lieve.,lieve,lieve,2018,C0Q,TG_04
617,OK,Il campione presenta note di crosta.,crosta,crosta,2018,C0Q,TG_14
618,OK,Il campione presenta note di fermentato e uovo.,"fermentato, uovo,","fermentato, uovo,",2018,C0Q,TG_19
619,OK,"Il campione presenta note di latte cotto, burro cotto, brodo, erbe aromatiche, con una nota aromatica del brodo un po' dominante ma nel complesso un buon equilibrio.","latte cotto, burro cotto, brodo, erbe aromatiche, forse la nota aromatica del brodo [ un po dominante ma nel complesso buon equilibrio","latte cotto, burro cotto, brodo, erbe aromatiche, forse la nota aromatica del brodo [ un po dominante ma nel complesso buon equilibrio",2018,C0Q,TG_20
620,OK,Si avverte un aroma di fungo e muffa.,fungo;muffa,fungo;muffa,2018,C0D,Q_02
621,OK,Il formaggio ha un sapore cotto.,formaggio cotto,formaggio cotto,2018,C0D,Q_09
622,OK,"Ha un sapore diverso, non di grana trentino.","sa di altro, non di grana trentino","sa di altro, non di grana trentino",2018,C0D,TG_04
623,OK,Il campione presenta note di burro e burro fuso.,"burro, burro fuso","burro, burro fuso",2018,C0D,TG_08
624,OK,Il campione mostra una crosta di formaggio con note di formaggio bruciato.,"crosta di formaggio, formaggio bruciato","crosta di formaggio, formaggio bruciato",2018,C0D,TG_11
625,OK,"Il campione ha un aroma di latte cotto, leggero e con poca persistenza.","di latte cotto, leggero e poca persistenza","di latte cotto, leggero e poca persistenza",2018,C0D,TG_15
626,OK,"Il campione presenta un aroma lattico dominante e caratteristico di latte cotto e burro cotto, sebbene possa risultare un po' monocorde.","come al naso, lattico dominante e caratteristico di latte cotto e burro cotto, forse un po monocorde","come al naso, lattico dominante e caratteristico di latte cotto e burro cotto, forse un po monocorde",2018,C0D,TG_20
627,OK,"Il campione ha un aroma strano, non molto piacevole, con note grasse.","strano, non molto piacevole, grasso","strano, non molto piacevole, grasso",2018,C0D,TG_24
628,OK,Il campione presenta note vegetali.,vegetale,vegetale,2018,C0E,Q_02
629,OK,"Il campione mostra note di burro fuso, pane tostato e un leggero sentore di fieno.","burro fuso, pane tostato, fieno leggero","burro fuso, pane tostato, fieno leggero",2018,C0E,TG_08
630,OK,Il campione presenta una crosta di formaggio.,crosta di formaggio,crosta di formaggio,2018,C0E,TG_11
631,OK,Il campione ha un aroma di minestrone.,minestrone,minestrone,2018,C0E,TG_15
632,OK,"Il campione presenta note lattiche, ma quelle di frutta fermentata dominano.",note lattiche presenti ma dominano quelle di frutta fermentata,note lattiche presenti ma dominano quelle di frutta fermentata,2018,C0E,TG_20
633,OK,Il campione ha note di burro e brodo.,"burro, brodo","burro, brodo",2018,C0E,TG_24
634,OK,Il campione presenta un aroma non del tutto positivo di brodo e crosta.,non del tutto positivo brodo e crosta,non del tutto positivo brodo e crosta,2018,C0E,TG_26
635,OK,"Una porzione ha un aroma di muffa, mentre le altre due no.",una porzione (la più piccola) ha un aorma di MUFFA mentre le altre 2 no!,una porzione (la più piccola) ha un aorma di MUFFA mentre le altre 2 no!,2018,C0G,Q_02
636,OK,Il campione presenta un aroma di panna leggero e cotto.,panna leggero cotto,panna leggero cotto,2018,C0G,Q_09
637,OK,Il campione mostra una crosta.,crosta,crosta,2018,C0G,TG_04
638,OK,Il campione presenta note di crosta di pane e crosta di formaggio.,crosta di pane e crosta di formaggio,crosta di pane e crosta di formaggio,2018,C0G,TG_08
639,OK,Il campione ha note di burro.,burro,burro,2018,C0G,TG_11
640,OK,Il campione presenta una crosta di formaggio con un leggero aroma ossidato.,"crosta di formaggio, leggero ossidato","crosta di formaggio, leggero ossidato",2018,C0G,TG_15
641,OK,"Si percepiscono note di formaggio cotto e crosta, ricorda un formaggio nostrano.","nota di formaggio cotto e crosta di formaggio, ricorda un po un formaggio nostrano","nota di formaggio cotto e crosta di formaggio, ricorda un po un formaggio nostrano",2018,C0G,TG_20
642,OK,"Il campione presenta note di grana e burro, con una leggera evoluzione aromatica.","grana, burro, forse anche un p; di note evolute...","grana, burro, forse anche un p; di note evolute...",2018,C0G,TG_24
643,OK,"L'aroma è caratterizzato da burro fuso, panna e brodo di carne, risultando equilibrato.","burro fuso, panna, brodo di carne, equilibrato","burro fuso, panna, brodo di carne, equilibrato",2018,C0D,TG_20
644,OK,"Il campione emana note di latte cotto, burro e un finale tostato.",Latto cotto burrro panna e tostato finale,Latto cotto burrro panna e tostato finale,2018,C0D,TG_35
645,OK,"L'aroma è di formaggio cotto e burro fuso, con note leggere e non fastidiose.","aroma di formaggio cotto e burro fuso, leggeri e non fastidiosi","aroma di formaggio cotto e burro fuso, leggeri e non fastidiosi",2018,C0D,TG_14
646,OK,"Si avvertono sentori di animale, paglia e letame.",animale/paglia/letame,animale/paglia/letame,2018,C0D,Q_09
647,OK,Il campione presenta note di lattici cotti e brodo animale.,"lattici cotti, brodo animale","lattici cotti, brodo animale",2018,C0D,TG_19
648,OK,L'aroma è caratterizzato dalla presenza di crosta di formaggio.,crosta di formaggio,crosta di formaggio,2018,C0D,TG_11
649,OK,Si percepisce il latte.,latte,latte,2018,C0D,TG_05
650,OK,"Il campione emana note di panna, burro e crosta di formaggio.","panna, burro, crosta di formaggio","panna, burro, crosta di formaggio",2018,C0H,TG_20
651,OK,"L'aroma è di latte cotto, burro e panna.",Latte cotto burro panna,Latte cotto burro panna,2018,C0H,TG_35
652,OK,"Il campione presenta panna, burro e crosta di formaggio, con una leggera nota di animale, ma non negativa.","panna, burro e crosta di formaggio,  leggerissima nota di animale,stalla, ma non negativa","panna, burro e crosta di formaggio,  leggerissima nota di animale,sstalla, ma non negativa",2018,C0H,TG_14
653,OK,La panna vegetale non ricorda molto il grana.,panna vegetale non tanto da grana,panna vegetale non tanto da grana,2018,C0H,Q_09
654,OK,L'aroma è leggero e piacevole.,leggero. piacevole,leggero. piacevole,2018,C0H,TG_13
655,OK,Il campione presenta crosta di grana e note di brodo di carne.,"crosta di grana, brodo di carne","crosta di grana, brodo di carne",2018,C0H,TG_19
656,ILLEGGIBILE,,legge crosta,legge crosta,2018,C0H,TG_26
657,OK,L'aroma è caratterizzato dalla presenza di crosta di formaggio.,crosta di formaggio,crosta di formaggio,2018,C0H,TG_11
658,OK,"Il campione presenta una nota di sapone e ossidato, risultando meno sgradevole al naso.","nota di sapone, di ossidato, meno sgradevole che al naso","nota di sapone, di ossidato, meno sgradevole che al naso",2018,C0L,TG_20
659,OK,"L'aroma è di panna, burro, latte cotto e un leggero tostato.",panna burro latte cotto e leggero tostato,panna burro latte cotto e leggero tostato,2018,C0L,TG_35
