id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista,peso
811,FUORI_ATTRIBUTO,Il commento indica una leggera difettosità.,legg difettoso,legg difettoso,2018,C0M,TG_26,1.0
812,OK,Il profumo presenta note di fiori e frutta.,fiori e frutta,fiori e frutta,2018,C0M,TG_15,1.0
813,FUORI_ATTRIBUTO,Il commento riguarda il brodo.,brodo,brodo,2018,C0M,TG_11,1.0
814,OK,"Il profumo presenta note di grana, burro e floreali.","grana, burro, florale","grana, burro, florale",2018,C0N,TG_24,1.0
815,OK,"Il profumo è di latte cotto, con una nota delicata.",latte cotto mt delicato,latte cotto mt delicato,2018,C0N,TG_15,1.0
816,OK,"Intensità moderata, con qualità positive ed armoniche.","intensita' moderata, ma qualit' positive ed armoniche","intensita' moderata, ma qualit' positive ed armoniche",2018,C0A,TG_04,1.0
817,FUORI_ATTRIBUTO,"Note negative, marcio, fermentato.","note negative, marcio, fermentato","note negative, marcio, fermentato",2018,C0A,TG_19,1.0
818,OK,"Moderato, poco complesso.",moderato. poco complesso,moderato. poco complesso,2018,C0C,TG_04,1.0
819,OK,Panna.,panna,panna,2018,C0C,TG_05,1.0
820,OK,"Floreale, panna.","floreale, panna","floreale, panna",2018,C0C,TG_19,1.0
821,OK,Panna.,panna,panna,2018,C0G,Q_09,1.0
822,OK,"Bouquet moderato con note vegetali e di brodo vegetale, latte, crosta.","bouquet moderato con note vegetali e di brodo vegetale, latte, crosta","bouquet moderato con note vegetaleetali e di brodo vegetaleetale, latte, crosta",2018,C0G,TG_04,1.0
823,OK,Fruttato.,fruttato;,fruttato;,2018,C0G,TG_05,1.0
824,OK,"Leggero sentore di cotto, profumo poco marcato.","leggero sentore di cotto, profumo poco marcato","leggero sentore di cotto, profumo poco marcato",2018,C0G,TG_13,1.0
825,OK,Ammoniacale e pungente all'apertura.,ammoniacale e pungente all'apertura,ammoniacale e pungente all'apertura,2018,C0G,TG_19,1.0
826,OK,"Il campione ha una buona intensità, con sentori di latte cotto, poca panna, pane tostato e frutta secca.","buona intensita';latte cotto, poca panna, pane, tostato, frutta secca, burro fuso","buona intensita';latte cotto, poca panna, pane, tostato, frutta secca, burro fuso",2018,C0M,TG_04,1.0
827,OK,Impercettibile.,impercettibile,impercettibile,2018,C0M,TG_13,1.0
828,OK,Frutta matura.,frutta matura,frutta matura,2018,C0M,TG_19,1.0
829,OK,Intenso positivo.,intenso positivo,intenso positivo,2018,C0M,TG_26,1.0
830,OK,"Nota animale alla prima olfazione, poi si allegerisce, non punisco. Pane, burro, latte cotto.","nota animale alla prima olfazione, poi si allegerisce, non punisco. pane, burro. latte cotto","nota animale alla prima olfazione, poi si allegerisce, non punisco. pane, burro. latte cotto",2018,C0O,TG_04,1.0
831,OK,"Latte fresco, muschio.",latte fresco;muschio,latte fresco;muschio,2018,C0O,TG_05,1.0
832,OK,Salato.,salato,salato,2018,C0O,TG_11,1.0
833,OK,Fruttato e floreale all'apertura del barattolo.,fruttato e floreale all'apertura del barattolo,fruttato e floreale all'apertura del barattolo,2018,C0O,TG_19,1.0
834,OK,Vegetale e panna.,vegetale panna,vegetaleetale panna,2018,C0Q,Q_09,1.0
835,OK,"Evanescente, restano poche sensazioni dopo l'apertura.","evenescente, restano poche sensazioni dopo l'apertura","evenescente, restano poche sensazioni dopo l'apertura",2018,C0Q,TG_04,1.0
836,FUORI_ATTRIBUTO,latte cotto,latte cotto,latte cotto,2018,C0Q,TG_05,1.0
837,FUORI_ATTRIBUTO,"in qualche pezzo note aspre, di fermentato, negative, in altri no","in qualche pezzo note aspre, di fermentato, negative, in altri no","in qualche pezzo note aspre, di fermentato, negative, in altri no",2018,C0Q,TG_19,1.0
838,FUORI_ATTRIBUTO,nota animale,nota animale,nota animale,2018,C0A,TG_04,1.0
839,FUORI_ATTRIBUTO,latticini freschi leggero erbaceo,latticini freschi leggero erbaceo,latticini freschi leggero erbaceo,2018,C0A,TG_14,1.0
840,FUORI_ATTRIBUTO,"poco intenso e complesso, lattico cotto e brodo","poco intenso e complesso, lattico cotto e brodo","poco intenso e complesso, lattico cotto e brodo",2018,C0A,TG_20,1.0
841,FUORI_ATTRIBUTO,"yogurth, nocciola, tostato","yogurth, nocciola, tostato","yogurth, nocciola, tostato",2018,C0A,TG_24,1.0
842,FUORI_ATTRIBUTO,dolce un po' di cotto,dolce un po- di cotto,dolce un po- di cotto,2018,C0A,TG_26,1.0
843,FUORI_ATTRIBUTO,cotto crosta,cotto crosta,cotto crosta,2018,C0C,Q_09,1.0
844,FUORI_ATTRIBUTO,non molto intenso. note vegetaleetali e minerali. poco complesso,non molto intenso. note vegetali e minerali. poco complesso,non molto intenso. note vegetaleetali e minerali. poco complesso,2018,C0C,TG_04,1.0
845,FUORI_ATTRIBUTO,stantio e cotto,stantio e cotto,stantio e cotto,2018,C0C,TG_14,1.0
846,FUORI_ATTRIBUTO,"Ammoniaca iniziale, un po' di stantio, crosta di grana","Ammoniaca iniziale, un po' di stantio, crosta di grana","Ammoniaca iniziale, un po' di stantio, crosta di grana",2018,C0C,TG_19,1.0
847,FUORI_ATTRIBUTO,"poco intenso e complesso, presenti le note caratteristiche ma scarico","poco intenso e complesso, presenti le note caratteristiche ma scarico","poco intenso e complesso, presenti le note caratteristiche ma scarico",2018,C0C,TG_20,1.0
848,OK,molto intenso da formaggio grana con piccole note anche di formaggio fuso,molto intenso da formaggio grana con piccole note anche di formaggio fuso,molto intenso da formaggio grana con piccole note anche di formaggio fuso,2018,C0C,TG_24,1.0
849,FUORI_ATTRIBUTO,leggero spunto di stalla e di crosta,leggero spunto di stalla e di crosta,leggero spunto di stalla e di crosta,2018,C0C,TG_26,1.0
850,FUORI_ATTRIBUTO,cotto,cotto,cotto,2018,C0D,Q_09,1.0
851,FUORI_ATTRIBUTO,"poca panna, latte e burro non crudi. un fondo animale e stalla. fieno","poca panna, latte e burro non crudi. un fondo animale\stalla. fieno","poca panna, latte e burro non crudi. un fondo animale\stalla. fieno",2018,C0D,TG_04,1.0
852,FUORI_ATTRIBUTO,brodo,brodo,brodo,2018,C0D,TG_12,1.0
853,FUORI_ATTRIBUTO,"sentori di cotto, affumicato, lessato","sentori di cotto, affumicato, lessato","sentori di cotto, affumicato, lessato",2018,C0D,TG_14,1.0
854,FUORI_ATTRIBUTO,"Erbaceo all'apertura, poi classici","Erbaceo all'apertura, poi classici","Erbaceo all'apertura, poi classici",2018,C0D,TG_19,1.0
855,FUORI_ATTRIBUTO,"nota lievemente bruciata, per il resto caratteristico","nota blievemente bruciata, per iol resto caratteristico","nota blievemente bruciata, per iol resto caratteristico",2018,C0D,TG_20,1.0
856,FUORI_ATTRIBUTO,"Il commento descrive note di fieno, tostato e nocciola, che non sono direttamente correlate al profumo del Grana Trentino.","fieno, tostato, nocciola","fieno, tostato, nocciola",2018,C0D,TG_24,1.0
857,FUORI_ATTRIBUTO,"Il commento menziona pregi e difetti, con una tendenza allo stallatico, che non è un attributo del profumo.",pregi e difetti...TENDENTE ALLO STALLATICO,pregi e difetti...TENDENTE ALLO STALLATICO,2018,C0H,Q_02,1.0
858,OK,Il campione presenta note fruttate.,fruttato,fruttato,2018,C0H,Q_09,1.0
859,OK,Il profumo è poco intenso e poco complesso.,poco profumato. poco complesso,poco profumato. poco complesso,2018,C0H,TG_04,1.0
860,FUORI_ATTRIBUTO,"Il commento indica note stantie e passate, che non si riferiscono al profumo del Grana Trentino.","stantio, passato","stantio, passato",2018,C0H,TG_13,1.0
861,OK,Il profumo presenta note di bruciato.,bruciato,bruciato,2018,C0H,TG_14,1.0
862,OK,Alla rottura dei pezzi prevale una nota putrida.,putrido prevalente alla rottura dei pezzi,putrido prevalente alla rottura dei pezzi,2018,C0H,TG_19,1.0
863,FUORI_ATTRIBUTO,"Il commento descrive un profumo difettoso con note di frutta fermentata e chimiche, oltre a note stantie.","difettoso, frutta fermentata, nota chimica, stantio","difettoso, frutta fermentata, nota chimica, stantio",2018,C0H,TG_20,1.0
864,ILLEGGIBILE,,"fum[, nocciola, frytta matura","fum[, nocciola, frytta matura",2018,C0H,TG_24,1.0
865,FUORI_ATTRIBUTO,"Il commento menziona stalla e insilato in modo negativo, non correlato al profumo.","stalla, insilato non positivo","stalla, insilatoilato non positivo",2018,C0H,TG_26,1.0
866,FUORI_ATTRIBUTO,"Il commento fa riferimento a burro cotto e latte UHT, che non sono attributi del profumo.","burro cotto, crosta, latte cotto o uht","burro cotto, crosta, latte cotto o uht",2018,C0N,TG_04,1.0
867,FUORI_ATTRIBUTO,"Il commento indica note cotte e ossidate, che non si riferiscono al profumo del Grana Trentino.",cotto e ossidato,cotto e ossidato,2018,C0N,TG_13,1.0
868,OK,Il campione presenta note ossidate.,ossidato,ossidato,2018,C0N,TG_14,1.0
869,FUORI_ATTRIBUTO,"Il commento descrive un profumo complesso con note di cantina, muffa e tostati decisi, non specifico per il Grana Trentino.","all'apertura, cantina e muffa, tostati decisi, poi lattici molto stagionati","all'apertura, cantina e muffa, tostati decisi, poi lattici molto stagionati",2018,C0N,TG_19,1.0
870,OK,"Il campione presenta una lieve nota fermentata, con lattico presente e caratteristico.","lieve nota fermentata, lattico presente e caratteristico","lieve nota fermentata, lattico presente e caratteristico",2018,C0N,TG_20,1.0
871,OK,"Il profumo è molto intenso, con note di grana, floreali e leggera tostatura.",molto intenso da grana e con note florali e leggera tostatura,molto intenso da grana e con note florali e leggera tostatura,2018,C0N,TG_24,1.0
872,OK,"Il profumo è debole, con note di fieno e pane, risultando poco fresco.","debole. fieno, pane. poco fresco","debole. fieno, pane. poco fresco",2018,C0Q,TG_04,1.0
873,OK,Il campione presenta un profumo leggero e poco percettibile.,leggero poco percettibile,leggero poco percettibile,2018,C0Q,TG_13,1.0
874,FUORI_ATTRIBUTO,"Il commento indica un profumo molto variegato con frutta matura e panna, ma anche note negative come ammoniaca e fermentato.","Molto variegati all'apertura e nei singoli pezzi. Frutta matura e panna, ma anche negativi e volatili, tipo ammoniaca e fermentato, quasi marcio","Molto variegati all'apertura e nei singoli pezzi. Frutta matura e panna, ma anche negativi e volatili, tipo ammoniaca e fermentato, quasi marcio",2018,C0Q,TG_19,1.0
875,OK,"Il profumo è poco intenso e complesso, con una nota quasi floreale e di burro sciolto.","poco intenso e complesso, nota quasi floreale, burro sciolto","poco intenso e complesso, nota quasi floreale, burro sciolto",2018,C0Q,TG_20,1.0
876,FUORI_ATTRIBUTO,Intensità media con note di frutta matura e un po' di emmenthal non troppo tipico.,intensit' media con note da frutta matura e un p; di emmenthal non troppo tipico,intensit' media con note da frutta matura e un p; di emmenthal non troppo tipico,2018,C0Q,TG_24,1.0
877,OK,Panna leggera con sentori di fungo.,panna leggere fungo,panna leggere fungo,2018,C0H,Q_09,1.0
878,OK,"Latte UHT, burro fuso, panna e lieve tostatura.","latte uht, burro fuso, panna, lieve tostatura","latte uht, burro fuso, panna, lieve tostatura",2018,C0H,TG_04,1.0
879,OK,"Crosta di grana all'apertura, con leggero erbaceo fresco.","Crosta di grana all'apertura, poi anche leggero erbaceo fresco","Crosta di grana all'apertura, poi anche leggero erbaceo fresco",2018,C0H,TG_19,1.0
880,OK,"Piatto, poco complesso, con nota lattica di burro fuso e nota fruttata.","piatto, poco complesso, nota lattica burro fuso, nota fruttata","piatto, poco complesso, nota lattica burro fuso, nota fruttata",2018,C0H,TG_20,1.0
881,OK,Panna fresca con sentori lattici e verdure lesse.,Panna fresca sentori lattici e verdure lesse,Panna fresca sentori lattici e verdure lesse,2018,C0H,TG_35,1.0
882,ILLEGGIBILE,,all'apertuta insilato vegetale allapertura vegetale balsamico eucalipto?,all'apertuta insilatoilato vegetaleetale allapertura vegetaleetale balsamico eucalipto?,2018,C0N,Q_09,1.0
883,FUORI_ATTRIBUTO,"Sentori animali tendenti alla stalla, con note di tostato e pane cotto.","animale tendente alla stalla. tostato, pane. cotto","animale tendente alla stalla. tostato, pane. cotto",2018,C0N,TG_04,1.0
884,FUORI_ATTRIBUTO,Brodo.,brodo,brodo,2018,C0N,TG_11,1.0
885,OK,Leggero sentore di cotto.,leggero sentore di cotto,leggero sentore di cotto,2018,C0N,TG_13,1.0
886,OK,"Leggero cotto, burro fuso e crosta.","leggero cotto, burro fuso e crosta","leggero cotto, burro fuso e crosta",2018,C0N,TG_14,1.0
887,OK,Crosta di grana con verdura lessa.,"Crosta di grana, verdura lessa","Crosta di grana, verdura lessa",2018,C0N,TG_19,1.0
888,OK,"Poco armonico, con nota cotta di formaggio cotto, brodo e poco caratteristico.","poco armonico, nota cotta di formaggio cotto, brodo, poco caratteristico","poco armonico, nota cotta di formaggio cotto, brodo, poco caratteristico",2018,C0N,TG_20,1.0
889,OK,Positivo e intenso.,positivo intenso,positivo intenso,2018,C0N,TG_26,1.0
890,OK,Lattico acido con note di yogurt e tostato di burro fuso.,lattico acido yogurt tostato burro fuso,lattico acido yogurt tostato burro fuso,2018,C0N,TG_35,1.0
891,FUORI_ATTRIBUTO,Formaggio pronto.,formaggio pronto,formaggio pronto,2018,C0Q,Q_02,1.0
892,ILLEGGIBILE,,iniziale diverso (teli sporco) poi vegetali e eun po cotto,iniziale diverso (teli sporco) poi vegetaleetali e eun po cotto,2018,C0Q,Q_09,1.0
893,OK,"Intensità appena più che leggera, con note lattee mature e cotte, e sentore vegetale leggero.","intensita' appena piu' che leggera. note lattee mature, cotte. sentore vegetale leggero","intensita' appena piu' che leggera. note lattee mature, cotte. sentore vegetaleetale leggero",2018,C0Q,TG_04,1.0
894,OK,Latticini freschi.,latticini freschi,latticini freschi,2018,C0Q,TG_14,1.0
895,OK,Note vegetali a tratti anche intense.,Note vegetali a tratti anche intense,Note vegetaleetali a tratti anche intense,2018,C0Q,TG_19,1.0
896,OK,"Il profumo del campione è intenso e complesso, con note di latte cotto e burro cotto, accompagnate da una lievissima nota di bruciato e salvia.","intenso, complesso, equilibrato, note di latte cotto e burro cotto, lievissima nota di bruciato, salvia","intenso, complesso, equilibrato, note di latte cotto e burro cotto, lievissima nota di bruciato, salvia",2018,C0Q,TG_20,1.0
897,FUORI_ATTRIBUTO,Il campione presenta note tipiche di un altro formaggio.,leggermente propionico,altro formaggio,2018,C0Q,TG_26,1.0
898,FUORI_ATTRIBUTO,"Il profumo è caratterizzato da note di latte acido, panna e yogurt.",latte acido panna yogurt,latte acido panna yogurt,2018,C0Q,TG_35,1.0
899,FUORI_ATTRIBUTO,Il campione presenta note di fungo e muffa.,fungo;muffa,fungo;muffa,2018,C0D,Q_02,1.0
900,OK,Il profumo è leggermente cotto.,cotto leggero,cotto leggero,2018,C0D,Q_09,1.0
901,FUORI_ATTRIBUTO,"Il campione presenta un odore sgradevole verso l'animale, con il resto che funge da sfondo.",prima olfazione>odore sgradevole verso animale. il resto e' sfondo,prima olfazione>odore sgradevole verso animale. il resto e' sfondo,2018,C0D,TG_04,1.0
902,OK,Il profumo è caratterizzato da note di latte cotto.,latte cotto,latte cotto,2018,C0D,TG_05,1.0
903,OK,"Il campione presenta note di burro fuso, panna e burro.","burro fuso,panna, burro","burro fuso,panna, burro",2018,C0D,TG_08,1.0
904,FUORI_ATTRIBUTO,Il profumo è caratterizzato da note di brodo vegetale.,brodo vegetale,brodo vegetaleetale,2018,C0D,TG_11,1.0
905,OK,Il profumo presenta note di yogurt e frutta tropicale.,"yogurt, frutta tropicale","yogurt, frutta tropicale",2018,C0D,TG_15,1.0
906,OK,"Il profumo è dominato da note lattiche, burro fuso e burro cotto, con una nota di brodo; è poco complesso ma abbastanza intenso.","lattico dominante, burro fuso, burro cotto, nota di brodo, poco complesso ma abbastanza intenso","lattico dominante, burro fuso, burro cotto, nota di brodo, poco complesso ma abbastanza intenso",2018,C0D,TG_20,1.0
907,OK,Il campione presenta note forti tostate e di emmenthal/grana.,note forti tostate e emmenthal/grana,note forti tostate e emmenthal/grana,2018,C0D,TG_24,1.0
908,FUORI_ATTRIBUTO,Il profumo presenta una leggera nota pungente.,legg pungente,legg pungente,2018,C0D,TG_26,1.0
909,FUORI_ATTRIBUTO,"Il campione presenta note vegetali pungenti, ma non ricordo il vegetale specifico.",vegetale pungente (non ricordo il vegetale),vegetaleetale pungente (non ricordo il vegetaleetale),2018,C0E,Q_02,1.0
910,FUORI_ATTRIBUTO,"Il profumo inizia con note di stracci sporchi, poi evolve verso note vegetali balsamiche e cotte.",stracci sporchi all'inizio poi vegetale balsamico + cotto,stracci sporchi all'inizio poi vegetaleetale balsamico + cotto,2018,C0E,Q_09,1.0
911,OK,"Il profumo ha un'intensità moderata, con note vegetali e di brodo, su base di burro e latte UHT, e presenta una crosta.","intensit' moderata.  note vegetali, anche brodo, su base di burro e latte uht. crosta","intensit' moderata.  note vegetaleetali, anche brodo, su base di burro e latte uht. crosta",2018,C0E,TG_04,1.0
912,FUORI_ATTRIBUTO,Il campione presenta note di fruttato e muschio.,fruttato;muschio,fruttato;muschio,2018,C0E,TG_05,1.0
913,FUORI_ATTRIBUTO,Il profumo è caratterizzato da note di brodo vegetale e formaggio cotto.,"brodo vegetale , formaggio cotto","brodo vegetaleetale , formaggio cotto",2018,C0E,TG_11,1.0
914,FUORI_ATTRIBUTO,"Il campione presenta note di frutta e burro, con una leggera ossidazione.","frutta, burro un po- ossidato","frutta, burro un po- ossidato",2018,C0E,TG_15,1.0
915,OK,"Il profumo è intenso e quasi pungente, con note di frutta fermentata oltre alle caratteristiche note lattiche.","intenso, quasi pungente, nota di frutta fermentata oltre alle caratteristiche note lattiche","intenso, quasi pungente, nota di frutta fermentata oltre alle caratteristiche note lattiche",2018,C0E,TG_20,1.0
916,OK,Il profumo presenta note tipiche di grana con una leggera tostatura.,grana tipico leggermente tostato,grana tipico leggermente tostato,2018,C0E,TG_24,1.0
917,ILLEGGIBILE,,legg pungente un po chiusolegg insilato;,legg pungente un po chiusolegg insilatoilato;,2018,C0E,TG_26,1.0
918,OK,Il profumo presenta note di panna.,panna,panna,2018,C0G,Q_09,1.0
919,OK,"Il campione presenta una buona intensità, con note di latte fresco, panna e burro sciolto, accompagnate da sentori dolci.","buona intensita'. latte fresco, panna, burro sciolto. Sentori dolci e lattei","buona intensita'. latte fresco, panna, burro sciolto. Sentori dolci e lattei",2018,C0G,TG_04,1.0
920,FUORI_ATTRIBUTO,Il commento fa riferimento a note di formaggio cotto e latte.,formaggio cotto;latte,formaggio cotto;latte,2018,C0G,TG_05,1.0
921,OK,"Il profumo presenta note di burro fuso e crosta di formaggio, con intensità bassa.","burro fuso e crosta di formaggio, poco intenso","burro fuso e crosta di formaggio, poco intenso",2018,C0G,TG_08,1.0
922,OK,Il profumo presenta una nota di brodo vegetale.,nota di brodo vegetale,nota di brodo vegetaleetale,2018,C0G,TG_11,1.0
923,OK,Il profumo è leggermente fermentato con note di frutta matura.,"leggermente fermentato, frutta matura","leggermente fermentato, frutta matura",2018,C0G,TG_15,1.0
924,OK,"Il profumo è abbastanza intenso ma poco pulito, con note di pozzo di scarico e crosta di formaggio.","abbastanza intenso ma poco pulito, nota di pozzo di scarico, crosta di formaggio","abbastanza intenso ma poco pulito, nota di pozzo di scarico, crosta di formaggio",2018,C0G,TG_20,1.0
925,OK,Il profumo è intenso con note tipiche e anche di burro.,intenso con note tipiche ed anche da burro,intenso con note tipiche ed anche da burro,2018,C0G,TG_24,1.0
926,OK,"Il profumo è poco intenso, con note di burro fuso, fermentato e brodo.","poco intenso, burro fuso, nota fermentata, brodo","poco intenso, burro fuso, nota fermentata, brodo",2018,C0D,TG_20,1.0
927,FUORI_ATTRIBUTO,Il commento fa riferimento a latte cotto e burro tostato.,Latto cotto burro tostato,Latto cotto burro tostato,2018,C0D,TG_35,1.0
928,OK,"Il profumo presenta note di burro, burro fuso e crosta, con intensità leggera.","burro, burro fuso e crosta, leggeri","burro, burro fuso e crosta, leggeri",2018,C0D,TG_14,1.0
929,FUORI_ATTRIBUTO,Il commento fa riferimento a latte/panna e cotto.,"latte/panna , cotto","latte/panna , cotto",2018,C0D,Q_09,1.0
930,OK,"Il profumo presenta note floreali su base di latte, panna e burro freschi, con lieve tostatura e buona intensità.","note floreali su base latte, panna e burro freschi. lieve tostatura. intensit' buona","note floreali su base latte, panna e burro freschi. lieve tostatura. intensit' buona",2018,C0D,TG_04,1.0
931,OK,"Il profumo presenta sentori di marcio, fermentato e putrido.","in più di un pezzo sentore di marcio, fermentato cattico, putrido","in più di un pezzo sentore di marcio, fermentato cattico, putrido",2018,C0D,TG_19,1.0
932,CONFORME,"Il campione è conforme, con un profumo positivo ma con una leggera mancanza di intensità.",positivo ma poco intenso,positivo ma poco intenso,2018,C0D,TG_26,1.0
933,OK,Il profumo presenta note di latte.,latte,latte,2018,C0D,TG_11,1.0
934,OK,"Il profumo presenta note di latte fresco, panna e brodo vegetale.",latte fresco;panna;brodo vegetale,latte fresco;panna;brodo vegetaleetale,2018,C0D,TG_05,1.0
935,OK,"Il profumo è mediamente intenso, con note di panna, burro fuso e brodo.","mediamente intenso, panna, burro fuso, brodo","mediamente intenso, panna, burro fuso, brodo",2018,C0H,TG_20,1.0
936,FUORI_ATTRIBUTO,"Il commento descrive note di panna prevalente, vegetale secco e tostato.",panna prevalente segue il vegetale secco e il tostato,panna prevalente segue il vegetaleetale secco e il tostato,2018,C0H,TG_35,1.0
937,OK,"Il profumo presenta note di burro, latte e un leggero sentore di formaggio cotto.","burro, latte, leggero sentore di formaggio cotto","burro, latte, leggero sentore di formaggio cotto",2018,C0H,TG_14,1.0
938,ILLEGGIBILE,,vegetale,vegetaleetale,2018,C0H,Q_09,1.0
939,OK,Il profumo è molto debole.,profumo molto debole,profumo molto debole,2018,C0H,TG_13,1.0
940,OK,"Il profumo è leggero, non complesso, con poche note fresche, cotto e crosta, e tostato.",leggero. non complesso. poche note fresche. pi\ cotto e crosta. tostato,leggero. non complesso. poche note fresche. pi\ cotto e crosta. tostato,2018,C0H,TG_04,1.0
941,OK,Il profumo è molto intenso e positivo.,molto intenso e positivo,molto intenso e positivo,2018,C0H,TG_26,1.0
942,FUORI_ATTRIBUTO,Il commento menziona note di panna e brodo vegetale.,panna e brodo vegetale,panna e brodo vegetaleetale,2018,C0H,TG_11,1.0
943,FUORI_ATTRIBUTO,Il profumo presenta note di latte cotto e fieno.,latte cotto;fieno;,latte cotto;fieno;,2018,C0H,TG_05,1.0
944,OK,"Il profumo è intenso ma poco caratteristico, con note stantie, chiuso e catina.","intenso ma poco caratteristico, stantio, chiuso, catina","intenso ma poco caratteristico, stantio, chiuso, catina",2018,C0L,TG_20,1.0
945,OK,"Il profumo presenta note di panna, burro, leggero cotto e tostato.",Panna burro lato cotto leggero tostato,Panna burro lato cotto leggero tostato,2018,C0L,TG_35,1.0
946,FUORI_ATTRIBUTO,Il profumo presenta note di brodo di carne e burro fuso.,"brodo di carne, burro fuso","brodo di carne, burro fuso",2018,C0L,TG_14,1.0
947,FUORI_ATTRIBUTO,"Il profumo è leggero, con note di stracci sporchi all'inizio, poi panna vegetale.",leggero stracci sporchi all'inizio poi panna vegetale,leggero stracci sporchi all'inizio poi panna vegetaleetale,2018,C0L,Q_09,1.0
948,OK,"Il profumo è stantio, con note di cavolfiore.","stantio, cavolfiore","stantio, cavolfiore",2018,C0L,TG_12,1.0
949,OK,Il profumo presenta sentori di cotto e tostato.,"sentore di cotto, tostato","sentore di cotto, tostato",2018,C0L,TG_13,1.0
950,OK,"Il profumo ha un'intensità moderata, con sentori lattei, burro, poca panna, tostato e crosta.","intensita' moderata. sentori lattei, burro, poca panna. tostato. crosta","intensita' moderata. sentori lattei, burro, poca panna. tostato. crosta",2018,C0L,TG_04,1.0
951,OK,"All'apertura si percepisce un odore pungente, quasi ammoniacale, seguito da tostati decisi e speziati, latte cotto quasi bruciato, cacao amaro e caffè.","all'apertura ododre pungente, quasi ammoniacale, poi tostati decisi e speziati, latte cotto quasi bruciato, cacao amaro e caffé","all'apertura ododre pungente, quasi ammoniacale, poi tostati decisi e speziati, latte cotto quasi bruciato, cacao amaro e caffé",2018,C0L,TG_19,1.0
952,CONFORME,"Il campione rispetta gli standard, mostrando un profilo aromatico chiuso ma privo di difetti.",no difetti ma chiuso,no difetti ma chiuso,2018,C0L,TG_26,1.0
953,OK,Il profumo è di burro.,burro,burro,2018,C0L,TG_11,1.0
954,FUORI_ATTRIBUTO,Il profumo presenta note di latte crudo e fruttato.,latte crudo;fruttato,latte crudo;fruttato,2018,C0L,TG_05,1.0
955,OK,"Il profumo è poco intenso, monotono, con note di brodo di carne.","poco intenso, monotono, brodo di carne","poco intenso, monotono, brodo di carne",2018,C0M,TG_20,1.0
956,FUORI_ATTRIBUTO,Il commento descrive note vegetali e aromatiche di burro e tostato.,"Vegetalke cotto, burro, panna, tostato leggero","vegetaleetalke cotto, burro, panna, tostato leggero",2018,C0M,TG_35,1.0
957,OK,Il profumo presenta note di panna.,panna,panna,2018,C0M,Q_09,1.0
958,OK,"Il campione mostra una buona intensità con profumi di latte cotto, burro sciolto e frutta secca.","premio la buona intensita'. frofumi di latte cotto, burro sciolto. frutta secca.","premio la buona intensita'. frofumi di latte cotto, burro sciolto. frutta secca.",2018,C0M,TG_04,1.0
959,OK,"Il profumo è caratterizzato da note di latte cotto, mou e cacao non zuccherato.","latte cotto molto, quando si attacca alla padella, mou, cacao non zuccherato,","latte cotto molto, quando si attacca alla padella, mou, cacao non zuccherato,",2018,C0M,TG_19,1.0
960,ILLEGGIBILE,,chiuso legg ammoniaca,chiuso legg ammoniaca,2018,C0M,TG_26,1.0
961,OK,Il profumo presenta note di panna e burro.,panna e burro,panna e burro,2018,C0M,TG_11,1.0
962,OK,Il campione ha un profumo che ricorda note chimiche bruciate.,formaggio fritto;,chimico bruciato;,2018,C0M,TG_05,1.0
963,OK,"Il profumo è mediamente intenso, con note di latte bruciato e lieve pungenza.","mediamente intenso, latte bruciato, lieve pungenza","mediamente intenso, latte bruciato, lieve pungenza",2018,C0Q,TG_20,1.0
964,OK,"Il profumo presenta panna, latte cotto, note tostate e un leggero fruttato.","Panna, latte cotto, tostato, con un po di fruttato","Panna, latte cotto, tostato, con un po di fruttato",2018,C0Q,TG_35,1.0
965,OK,Il profumo è caratterizzato da burro fuso e un leggero sentore di affumicato.,"burro fuso, leggero sentore di affumicato","burro fuso, leggero sentore di affumicato",2018,C0Q,TG_13,1.0
966,OK,Il campione presenta profumi leggeri.,profumi leggeri,profumi leggeri,2018,C0Q,TG_04,1.0
967,OK,"All'apertura si percepiscono note di frutta e fiori, seguite da panna.","all'apertura anche frutta e fiori, poi panna","all'apertura anche frutta e fiori, poi panna",2018,C0Q,TG_19,1.0
968,OK,Il profumo presenta una leggera nota propionica.,legg propionico,legg propionico,2018,C0Q,TG_26,1.0
969,OK,Il profumo è caratterizzato da note di panna.,panna,panna,2018,C0Q,TG_11,1.0
970,OK,"Il profumo presenta note chimiche bruciate, latte cotto e panna.",formaggio fritto;latte cotto;panna;,chimico bruciato;latte cotto;panna;,2018,C0Q,TG_05,1.0
971,FUORI_ATTRIBUTO,"Il campione mostra un profumo intenso ma difettoso, con note di marcio e putrido.","intenso ma difettoso, pozzo, marcio, putrido","intenso ma difettoso, pozzo, marcio, putrido",2018,C0R,TG_20,1.0
972,FUORI_ATTRIBUTO,"Il profumo è caratterizzato da latte acido, note tostate e un leggero vegetale secco.","Latte acido, tostato con leggero vegetale secco","Latte acido, tostato con leggero vegetaleetale secco",2018,C0R,TG_35,1.0
973,FUORI_ATTRIBUTO,"Il profumo presenta note di burro fuso, tostato e brodo vegetale, con un'insilato non del tutto gradevole.","odore di burro fuso, con note di tostato e brodo vegetale, nell'insieme non del tutto gradevole","odore di burro fuso, con note di tostato e brodo vegetaleetale, nell'insilatoieme non del tutto gradevole",2018,C0R,TG_14,1.0
