id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista
893,OK,Leggermente acidulo.,legermente acidulo,legermente acidulo,2018,C0A,TG_14
894,OK,"Umami, salato e piccante.","umami, salato, piccante","umami, salato, piccantecante",2018,C0A,TG_19
895,OK,"Il Grana Trentino DOP offre un sapore dolce e sapido, con un retrogusto amaro che arricchisce l'esperienza gustativa.",dolce sapido con retrogusto amaro,dolce sapido con retrogusto amaro,2018,C0A,TG_20
896,CONFORME,"Il campione di Grana Trentino DOP mostra un equilibrio gustativo soddisfacente, senza eccessi.",medio equilibrio,medio equilibratorio,2018,C0A,TG_24
897,OK,"Il formaggio ha un sapore dolce che pizzica, non tipico del grana.",dolce pizzica unpo- non tipico del grana,dolce pizzica unpo- non tipiccanteo del grana,2018,C0A,TG_26
898,OK,"Percepisco un sapore dolce, ma è anche pungente; non è chiaro se sia piccante o salato, penso sia piccante.","percepisco anche il dolce, peccato sia pungente, non chiaro se piccante o di sale. penso piccante","percepisco anche il dolce, peccato sia pungente, non chiaro se piccantecante o di sale. penso piccantecante",2018,C0C,TG_04
899,OK,"Non è piccante, ma ha un leggero retrogusto amaro.",non piccante leggermente amaro,non piccantecante leggermente amaro,2018,C0C,TG_14
900,OK,"La dolcezza del Grana Trentino DOP è buona, con una sapidità contenuta e un buon equilibrio, risultando poco piccante.","dolcezza buona con contenuta sapidfit', buon equilibrio, poco piccante","dolcezza buona con contenuta sapidfit', buon equilibratorio, poco piccantecante",2018,C0C,TG_20
901,OK,"Il sapore del Grana Trentino DOP si presenta equilibrato, con note dolci piacevoli.",equilibrio medio con note anche dolci piacevoli,equilibratorio medio con note anche dolci piacevoli,2018,C0C,TG_24
902,OK,"Il sapore non è equilibrato, è troppo salato.",non equilibrato troppo salato,non equilibratorato troppo salato,2018,C0C,TG_26
903,OK,Il sapore presenta una leggera nota amara.,leggero amaro,leggero amaro,2018,C0D,Q_09
904,OK,"Il sapore è privo di eccessi, con una leggera amarezza e senza dolcezza netta.",nessun eccesso. amaro ma leggero. non dolce netto,nessun eccesso. amaro ma leggero. non dolce netto,2018,C0D,TG_04
905,OK,Il sapore è caratterizzato da umami e una dolcezza contenuta.,"umami, poco dolce","umami, poco dolce",2018,C0D,TG_19
906,OK,"La dolcezza è importante, con sapidità e umami contenuti, accompagnati da una lieve nota rinfrescante e poca piccantezza.","dolcezza importante, sapidit' e umami contenuti, lieve nota rinfrescante, poco piccante","dolcezza importante, sapidit' e umami contenuti, lieve nota rinfrescante, poco piccantecante",2018,C0D,TG_20
907,OK,Il formaggio è equilibrato e presenta note di umami.,"equilibrato, umami...","equilibratorato, umami...",2018,C0D,TG_24
908,OK,Il sapore tende all'acido.,TENDENTE ALL'ACIDO,TENDENTE ALL'ACIDO,2018,C0H,Q_02
909,OK,Non si percepisce un sapore prevalente.,nessun sapore prevalente,nessun sapore prevalente,2018,C0H,TG_04
910,OK,Manca la sapidità.,manca il salato,manca il salato,2018,C0H,TG_11
911,OK,Il sapore presenta una leggera piccantezza.,legg piccante,legg piccantecante,2018,C0H,TG_12
912,OK,Il sapore è caratterizzato da una nota amara.,amaro,amaro,2018,C0H,TG_14
913,OK,"Il sapore è dolce e sapido, con una lieve nota amara e astringente.","dolce sapido con lieve nota amara, lieve astringenza","dolce sapido con lieve nota amara, lieve astringenza",2018,C0H,TG_20
914,OK,"Il Grana Trentino DOP si presenta con un profilo equilibrato, in cui le diverse note gustative si armonizzano.",equuilibrato....,equuilibrato....,2018,C0H,TG_24
915,OK,Il sapore salato e piccante non sono equilibrati.,salato e piccante non equilibrati,salato e piccantecante non equilibratorati,2018,C0H,TG_26
916,OK,Il sapore presenta una nota amara.,amaro,amaro,2018,C0N,Q_09
917,OK,"Il sapore è pieno e complesso, con una leggera salinità.","sapore pieno, complesso, appena un po' salato","sapore pieno, complesso, appena un po' salato",2018,C0N,TG_04
918,OK,Si tratta di un formaggio cotto.,formaggio cotto,formaggio cotto,2018,C0N,TG_11
919,OK,Il sapore presenta una leggera dolcezza.,legg dolce,legg dolce,2018,C0N,TG_12
920,OK,Il formaggio è equilibrato.,equilibrato,equilibratorato,2018,C0N,TG_13
921,OK,Sono percepibili note di amaro e umami.,amaro e umami percepibili,amaro e umami percepibili,2018,C0N,TG_14
922,OK,Il sapore è amaro e dolce.,"amaro, dolce","amaro, dolce",2018,C0N,TG_19
923,OK,"La sapidità e l'umami sono accentuati, con una lieve nota acida e una piccantezza quasi bruciante.","sapidit' e umami accentuati, lieve nota acida, piccante quasi bruciante","sapidit' e umami accentuati, lieve nota acida, piccantecante quasi bruciante",2018,C0N,TG_20
924,OK,Il formaggio presenta una leggera piccantezza e un finale amaro.,leggermente piccante e amaro nel finale,leggermente piccantecante e amaro nel finale,2018,C0N,TG_24
925,OK,"Il formaggio ha una dolcezza molto pronunciata, che si fa apprezzare nel complesso del suo sapore.",molto dolce,molto dolce,2018,C0N,TG_26
926,OK,Tende all'amaro e all'acido.,TENDENTE ALL'AMARO ACIDO,TENDENTE ALL'AMARO ACIDO,2018,C0Q,Q_02
927,OK,Il formaggio è salato.,salato,salato,2018,C0Q,Q_09
928,OK,"È salato, ma il dolce è assente.","salato, dolce assente","salato, dolce assente",2018,C0Q,TG_04
929,OK,Il formaggio è salato.,salato,salato,2018,C0Q,TG_11
930,OK,Il formaggio è salato.,salato,salato,2018,C0Q,TG_12
931,OK,Ha un leggero sapore acido e piccante.,legg acido e piccante,legg acido e piccantecante,2018,C0Q,TG_13
932,OK,Il formaggio risulta leggermente troppo salato.,leggermente troppo salato,leggermente troppo salato,2018,C0Q,TG_14
933,OK,"Il formaggio è salato, con una leggera piccantezza.","salato, leggermente piccante","salato, leggermente piccantecante",2018,C0Q,TG_19
934,OK,"Il sapore è abbastanza equilibrato, con un buon umami e una sapidità contenuta.","abbastanza equilibrato, buon umami con sapidit' contenuta","abbastanza equilibratorato, buon umami con sapidit' contenuta",2018,C0Q,TG_20
935,OK,Il formaggio è leggermente piccante e salato.,leggermente piccante e salato,leggermente piccantecante e salato,2018,C0Q,TG_24
936,OK,Il formaggio presenta una piccantezza marcata.,piccante,piccantecante,2018,C0H,Q_09
937,OK,"Il sapore è pieno, con una dolcezza presente, un sale leggermente eccessivo e una piccantezza contenuta, senza note amare.",sapore pieno . Anche dolce. Sale un pochetto eccesivo. poco piccante. niente amaro,sapore pieno . Anche dolce. Sale un pochetto eccesivo. poco piccantecante. niente amaro,2018,C0H,TG_04
938,OK,Il formaggio è leggermente salato e piccante.,leggermente salato e piccante,leggermente salato e piccantecante,2018,C0H,TG_13
939,OK,"Il sapore è dolce e sapido, con un umami medio e una piccantezza contenuta, risultando abbastanza equilibrato.","dolce sapido, umami medio, poco piccante, abbastanza equilibrato","dolce sapido, umami medio, poco piccantecante, abbastanza equilibratorato",2018,C0H,TG_20
940,OK,"Il sapore è dolce e equilibrato, con una piccantezza che pizzica nel giusto modo.",dolce equilibrato pizzica il giusto,dolce equilibratorato pizzica il giusto,2018,C0H,TG_26
941,ILLEGGIBILE,,equilibrato,equilibratorato,2018,C0H,TG_35
942,OK,"Il sapore del Grana Trentino DOP si presenta equilibrato, con una leggera acidità.",leggermente acido,leggermente acido,2018,C0N,Q_02
943,OK,"Presenta un leggero sapore amaro, acido e piccante, lasciando un retrogusto acre in gola.",leg amaro leg acido e piccante (lascia leggero acre in gola),leg amaro leg acido e piccantecante (lascia leggero acre in gola),2018,C0N,Q_09
944,OK,"Il sapore è pungente, con una marcata sapidità e una leggera piccantezza, mentre la dolcezza non è percepita.","pungente di sale e o piccantino, l-insieme eccede. dolce non percepito","pungente di sale e o piccantecantino, l-insieme eccede. dolce non percepito",2018,C0N,TG_04
945,OK,Il formaggio è insapore.,insapore,insapore,2018,C0N,TG_13
946,OK,"La dolcezza è evidente, con una sapidità moderata e una piccantezza contenuta, accompagnata da un umami marcato.","dolcezza evidente, poco salato, poco piccante, umami marcato","dolcezza evidente, poco salato, poco piccantecante, umami marcato",2018,C0N,TG_20
947,OK,Il sapore si presenta equilibrato e dolce.,equilibrato dolce,equilibratorato dolce,2018,C0N,TG_26
948,OK,"Il sapore è equilibrato, con una dolcezza spiccata.",equilibrato spicca la dolcezza,equilibratorato spiccanteca la dolcezza,2018,C0N,TG_35
949,OK,Il sapore è piccante.,piccante,piccantecante,2018,C0Q,Q_09
950,OK,"La sapidità è oltremodo marcata, con una sensazione di bruciore nelle mucose.","salato oltremodo, irrita le mucose","salato oltremodo, irrita le mucose",2018,C0Q,TG_04
951,OK,"Il sapore è salato, con una nota quasi bruciante.","salato, quasi bruciante","salato, quasi bruciante",2018,C0Q,TG_13
952,OK,Il sapore è salato e presenta una leggera piccantezza.,salato e piccante,salato e piccantecante,2018,C0Q,TG_14
953,OK,"Il sapore è caratterizzato da umami, salato e una leggera piccantezza.","umami, salato, leggero piccante","umami, salato, leggero piccantecante",2018,C0Q,TG_19
954,OK,"Il sapore è dolce e sapido, con un buon umami e una piccantezza contenuta.","dolce sapido, buon umami, piccantezza contenuta","dolce sapido, buon umami, piccantecantezza contenuta",2018,C0Q,TG_20
955,OK,Il sapore è dolce ma la piccantezza non è equilibrata.,dolce ma piccante non equilibrato,dolce ma piccantecante non equilibratorato,2018,C0Q,TG_26
956,OK,La sapidità è eccessiva.,sapidit' eccessiva,sapidit' eccessiva,2018,C0Q,TG_35
957,OK,"Il sapore è amaro e piccante, con una persistenza marcata.",amaro piccante persistente,amaro piccantecante persistente,2018,C0D,Q_02
958,OK,"Il sapore non è dolce, presenta amarezza e risulta poco complesso e rotondo, senza eccessi.","non dolce. Amaro. Poco complesso e rotondo, ma senza eccessi","non dolce. Amaro. Poco complesso e rotondo, ma senza eccessi",2018,C0D,TG_04
959,OK,"Il sapore è salato, umami e piccante, ben equilibrato.",salato umami e piccante ben equilibrato,salato umami e piccantecante ben equilibratorato,2018,C0D,TG_08
960,OK,Si nota la crosta di formaggio.,crosta di formaggio,crosta di formaggio,2018,C0D,TG_11
961,ILLEGGIBILE,,equilibrato,equilibratorato,2018,C0D,TG_15
962,OK,"Il sapore del Grana Trentino DOP si presenta tendenzialmente dolce con sapidità media, umami contenuto e poco piccante.","tendenzialmente dolce con sapadit' media, umami contenuto, poco piccante","tendenzialmente dolce con sapadit' media, umami contenuto, poco piccantecante",2018,C0D,TG_20
963,OK,Ha un'eccessiva sapidità e un sapore acidulo.,sapidit' eccessiva e acidulo,sapidit' eccessiva e acidulo,2018,C0D,TG_24
964,OK,Il formaggio ha un sapore acido e amaro.,acido amaro,acido amaro,2018,C0D,TG_26
965,OK,Il sapore tende all'amaro piccante.,tendente all'amaro piccante,tendente all'amaro piccantecante,2018,C0E,Q_02
966,OK,Si percepisce un leggero amaro e un'acidità in gola.,leggermente amaro e acre in gola,leggermente amaro e acre in gola,2018,C0E,Q_09
967,OK,"Il sapore del Grana Trentino DOP si presenta pungente per sale più che per piccante, non amaro, non dolce e con poco umami.","pungente per sale piu' che per piccante. non amaro, non dolce, poco umami. scarno","pungente per sale piu' che per piccantecante. non amaro, non dolce, poco umami. scarno",2018,C0E,TG_04
968,OK,Il sapore del Grana Trentino DOP si percepisce con acidità e leggermente piccante alla fine.,si percepisce acidita-;leggermente piccante alla fine,si percepisce acidita-;leggermente piccantecante alla fine,2018,C0E,TG_05
969,OK,"Il sapore del Grana Trentino DOP si presenta salato, umami e piccante.",SALATO  UMAMI  PICCANTE,SALATO  UMAMI  piccanteCANTE,2018,C0E,TG_08
970,OK,Presenta una crosta di formaggio.,crosta di formaggio,crosta di formaggio,2018,C0E,TG_11
971,OK,L'umami è troppo forte e il sale è poco.,"umami troppo forte, poco sale","umami troppo forte, poco sale",2018,C0E,TG_15
972,OK,"Il sapore del Grana Trentino DOP è dolce e sapido con piccantezza media e una nota amara, forse lieve acidità.","dolce sapido con piccantezza media e nota amara, forse lieve acidit'","dolce sapido con piccantecantezza media e nota amara, forse lieve acidit'",2018,C0E,TG_20
973,OK,Il sapore del Grana Trentino DOP è equilibrato con note dolci piacevoli all'inizio e finale un po' acidulo.,equilibrato con note anche dolci piacevoli all-inizio e finale un po- acidulo...,equilibratorato con note anche dolci piacevoli all-inizio e finale un po- acidulo...,2018,C0E,TG_24
974,OK,Il sapore del Grana Trentino DOP si presenta salato e piccante.,salato e piccante,salato e piccantecante,2018,C0E,TG_26
975,OK,Tende all'acido.,tendende all'acido,tendende all'acido,2018,C0G,Q_02
976,OK,Il sapore del Grana Trentino DOP è caratterizzato da un leggerissimo amaro.,leggerissimo amaro,leggerissimo amaro,2018,C0G,Q_09
977,OK,"Il sapore del Grana Trentino DOP presenta un amaro leggermente percepito, nel complesso equilibrato e appena un po' salato.","amaro leggerm. percepito. nel complesso equilibrato, appena un po' salato","amaro leggerm. percepito. nel complesso equilibratorato, appena un po' salato",2018,C0G,TG_04
978,OK,È salato e acido.,salato;acido,salato;acido,2018,C0G,TG_05
979,OK,"Manca di salinità e piccantezza, con un po' di umami.","senza salinit' e piccante, un p; di umami","senza salinit' e piccantecante, un p; di umami",2018,C0G,TG_08
980,OK,Si avvertono note di latte e burro.,latte e burro,latte e burro,2018,C0G,TG_11
981,OK,"Il sapore del Grana Trentino DOP si presenta equilibrato, con una dolcezza leggermente prevalente, gradevole e armonica.",dolce prevale leggermente comunque gradevole ed equilibrato,dolce prevale leggermente comunque gradevole ed equilibratorato,2018,C0G,TG_15
982,OK,"Ha una sapidità spiccata con buon umami e piccantezza evidente, ma non è molto bilanciato.","sapidit' spiccata con buon umami e piccantezza evidente, non molto bilanciato","sapidit' spiccantecata con buon umami e piccantecantezza evidente, non molto bilanciato",2018,C0G,TG_20
983,OK,"Il Grana Trentino DOP è equilibrato e pieno, con una complessità gustativa che arricchisce ogni assaggio.","equilibrato, pieno..","equilibratorato, pieno..",2018,C0G,TG_24
984,OK,"È dolce, con un leggero sbilanciamento tra umami e salato.","dolce, legg sbilanciato umami e salato","dolce, legg sbilanciato umami e salato",2018,C0G,TG_26
985,OK,"Il sapore del Grana Trentino DOP mostra una sapidità media, con una piccantezza marcata e un buon umami.","sapidit' media, piccantezza marcata, buon umami","sapidit' media, piccantecantezza marcata, buon umami",2018,C0D,TG_20
986,OK,"Il formaggio si distingue per un equilibrio gustativo, con una combinazione di sapori ben bilanciata.",equilibrato,equilibratorato,2018,C0D,TG_35
987,OK,"È saporito, con salato e umami adeguati, mentre la piccantezza è praticamente assente.","saporito, salato e uamai adeguati, piccante praticamente assente","saporito, salato e uamai adeguati, piccantecante praticamente assente",2018,C0D,TG_14
988,OK,È salato.,salato,salato,2018,C0D,Q_09
989,OK,"Il sapore del Grana Trentino DOP si presenta equilibrato, con una dolcezza assente e una leggera sapidità.","non direi dolce, ma il resto  equilibrato, senza umami","non direi dolce, ma il resto  equilibratorato, senza umami",2018,C0D,TG_04
990,OK,Il sapore del Grana Trentino DOP mostra una leggera prevalenza di sapidità e umami.,leggermente prevalenti salato e umami,leggermente prevalenti salato e umami,2018,C0D,TG_19
991,OK,È molto amaro.,molto amaro,molto amaro,2018,C0D,TG_26
992,OK,"Il sapore del Grana Trentino DOP è ben bilanciato, con un sentore di formaggio cotto.","buon bilanciamento, sentore di formaggio cotto","buon bilanciamento, sentore di formaggio cotto",2018,C0D,TG_11
993,OK,È dolce.,dolce;,dolce;,2018,C0D,TG_05
994,OK,"Il sapore del Grana Trentino DOP presenta una sapidità bassa, una dolcezza elevata e una piccantezza bassa, risultando nel complesso un po' scarico.","sapidit' bassa, dolcezza elevata, piccantezza bassa, umami basso, nel complesso un po scarico","sapidit' bassa, dolcezza elevata, piccantecantezza bassa, umami basso, nel complesso un po scarico",2018,C0H,TG_20
995,OK,È un po' troppo acido con un leggero piccante.,un po troppo acido con leggero piccante,un po troppo acido con leggero piccantecante,2018,C0H,TG_35
996,OK,"Il sapore del Grana Trentino DOP mostra un buon equilibrio di sapori, con una piccantezza leggera.","buon equilibrio di sapori, piccante leggero","buon equilibratorio di sapori, piccantecante leggero",2018,C0H,TG_14
997,OK,È leggermente salato.,leg salato,leg salato,2018,C0H,Q_09
998,OK,È leggermente salato.,legg salato,legg salato,2018,C0H,TG_12
999,OK,"Il sapore del Grana Trentino DOP si presenta equilibrato, con una leggera sapidità.","equilibrato, poco salato","equilibratorato, poco salato",2018,C0H,TG_13
1000,OK,"Il sapore del Grana Trentino DOP non presenta note prevalenti, con tutte le caratteristiche gustative, inclusa una leggera dolcezza.","nessuna nota prevalente, tutte presenti. anche dolce","nessuna nota prevalente, tutte presenti. anche dolce",2018,C0H,TG_04
1001,OK,Il sapore del Grana Trentino DOP è un po' salato.,un po' salato,un po' salato,2018,C0H,TG_19
1002,OK,Il sapore del Grana Trentino DOP è dolce e pizzica leggermente.,dolce pizzica leggermente,dolce pizzica leggermente,2018,C0H,TG_26
1003,OK,È scarso di sale e ha un sapore di formaggio cotto.,"scarso di sale, formaggio cotto","scarso di sale, formaggio cotto",2018,C0H,TG_11
1004,OK,"Il sapore del Grana Trentino DOP presenta umami, leggermente piccante e acido.",umami;leggermente piccante;acido;,umami;leggermente piccantecante;acido;,2018,C0H,TG_05
1005,OK,"Il sapore del Grana Trentino DOP è dolce, sapido, con buon umami e piccantezza contenuta.","dolce sapido, buon umami, piccantezza contenuta","dolce sapido, buon umami, piccantecantezza contenuta",2018,C0L,TG_20
1006,OK,"Il sapore del Grana Trentino DOP è equilibrato, ma con una nota acida iniziale.","ecquilibrato, ma con una nota acida iniziale","equilibrato, ma con una nota acida iniziale",2018,C0L,TG_35
1007,OK,Il sapore del Grana Trentino DOP presenta umami accentuato e leggermente piccante.,"umami accenutato, e leggermete piccante","umami accenutato, e leggermete piccantecante",2018,C0L,TG_14
1008,OK,Il Grana Trentino DOP presenta una dolcezza che si integra perfettamente con le sue note salate.,dolce,dolce,2018,C0L,TG_13
1009,OK,"Il sapore del Grana Trentino DOP non è dolce, non è amaro, il resto è bene presente, con poco umami.",non dolce. non amaro. il resto bene presente. poco umami. f,non dolce. non amaro. il resto bene presente. poco umami. f,2018,C0L,TG_04
1010,OK,"Il sapore del Grana Trentino DOP presenta un po' di acido iniziale, poi dolciastro, alla fine esce anche un po' di amaro.","un po' di acido iniziale, poi dolciastro, alla fine esce anche un po' di amaro","un po' di acido iniziale, poi dolciastro, alla fine esce anche un po' di amaro",2018,C0L,TG_19
1011,OK,Il sapore del Grana Trentino DOP è piccante.,piccante,piccantecante,2018,C0L,TG_26
1012,OK,Il sapore del Grana Trentino DOP si presenta piccante.,piccante,piccantecante,2018,C0L,TG_11
1013,OK,Il sapore del Grana Trentino DOP è piccante e salato.,piccante;salato;,piccantecante;salato;,2018,C0L,TG_05
1014,OK,"Il sapore presenta una sapidità contenuta, un umami marcato, poca piccantezza e poco equilibrio.","sapidit' contenuta, umami marcato, poco piccante, poco equilibrio","sapidit' contenuta, umami marcato, poco piccantecante, poco equilibratorio",2018,C0M,TG_20
1015,OK,Il sapore è equilibrato con una leggera nota piccante.,Equilibrato con leggera nota piccante,equilibratorato con leggera nota piccantecante,2018,C0M,TG_35
1016,OK,"I sapori sono in equilibrio, con solo una piccola punta di amaro in coda, sembra poco stagionato.","sapori in equilibrio, con solo una piccola punta di amaro in coda, sembra poco stagionato","sapori in equilibratorio, con solo una piccantecola punta di amaro in coda, sembra poco stagionato",2018,C0M,TG_14
1017,OK,Il sapore è caratterizzato da una leggera nota amara e salata.,leg amaro e salato,leg amaro e salato,2018,C0M,Q_09
1018,OK,Il sapore è leggermente salato.,legg salato,legg salato,2018,C0M,TG_12
1019,OK,Il sapore è dolce con poco sale.,"dolce, poco sale","dolce, poco sale",2018,C0M,TG_13
1020,OK,"Il sapore è piccante, con gusto pieno. La consistenza facilita l'adesione al palato e esalta i gusti.",Piccante. gusto pieno. la consistenza facilita l-adesione al palato e esalta i gusti,piccantecante. gusto pieno. la consistenza facilita l-adesione al palato e esalta i gusti,2018,C0M,TG_04
1021,OK,"Il sapore del Grana Trentino DOP presenta un umami marcato, accompagnato da una leggera amarezza finale.",umami e leggero amaro finale,umami e leggero amaro finale,2018,C0M,TG_19
1022,OK,È piccante.,piccante,piccantecante,2018,C0M,TG_26
1023,OK,"Il formaggio offre un buon bilanciamento di sale, che contribuisce a un'esperienza gustativa piacevole.",buon bilanciamento di sale,buon bilanciamento di sale,2018,C0M,TG_11
1024,OK,Il formaggio ha un sapore acido.,acido,acido,2018,C0M,TG_05
1025,OK,"Il sapore è dolce, ma presenta una scarsa sapidità, una bassa piccantezza e un umami poco pronunciato.","dolce, scarsa sapidit', scarsa piccantezza, basso umami","dolce, scarsa sapidit', scarsa piccantecantezza, basso umami",2018,C0Q,TG_20
1026,OK,"Il sapore è equilibrato, con una leggera piccantezza.",Equilibrato con leggera picantezza,equilibratorato con leggera piccanteantezza,2018,C0Q,TG_35
1027,OK,"Il sapore è acido e piccante, con una sapidità e un umami nella norma.","acido e piccante, salato e umami nella norma","acido e piccantecante, salato e umami nella norma",2018,C0Q,TG_14
1028,OK,"La sapidità del Grana Trentino DOP è ben evidente, conferendo un gusto salato che arricchisce il palato.",salato,salato,2018,C0Q,Q_09
1029,OK,"Il sapore è salato, con una leggera piccantezza.","salato, leggermente piccante","salato, leggermente piccantecante",2018,C0Q,TG_13
1030,OK,"Il sapore non è dolce, risulta essenziale e non squilibrato, con poco umami.","non dolce. essenziale non squilibrato, poco umami","non dolce. essenziale non squilibrato, poco umami",2018,C0Q,TG_04
1031,OK,Prevalgono un po' il salato e l'acido nel sapore.,prevalgono un po' il salato e l'acido,prevalgono un po' il salato e l'acido,2018,C0Q,TG_19
1032,OK,"Il sapore non è equilibrato, con una predominanza di salato e piccante.",non equilibrato salato e piccante,non equilibratorato salato e piccantecante,2018,C0Q,TG_26
1033,OK,Il sapore presenta note di panna e burro.,panna e burro,panna e burro,2018,C0Q,TG_11
1034,OK,"Il sapore è acido, umami e leggermente piccante.",acido;umami;leggermente piccante,acido;umami;leggermente piccantecante,2018,C0Q,TG_05
1035,OK,"Il sapore presenta un umami marcato, ma risulta poco equilibrato.","umami marcato, poco equilibrato","umami marcato, poco equilibratorato",2018,C0R,TG_20
1036,OK,Il Grana Trentino DOP si presenta con un equilibrio gustativo che rende ogni assaggio armonioso.,Equilibrato,equilibratorato,2018,C0R,TG_35
1037,OK,"I gusti sono poco accentuati, risultando nell'insieme blandi.","gusti poco accentuati, nell'insieme blando","gusti poco accentuati, nell'insieme blando",2018,C0R,TG_14
1038,OK,Il sapore è leggermente salato.,leg salato,leg salato,2018,C0R,Q_09
1039,OK,"Il sapore è pungente, con una leggera nota amara.","pungente, anche amaro","pungente, anche amaro",2018,C0R,TG_04
1040,OK,Il sapore presenta note di panna.,panna,panna,2018,C0R,TG_11
1041,OK,"Il sapore è dolce, leggermente piccante, con una nota umami.",dolce;leggermente piccante;umami;,dolce;leggermente piccantecante;umami;,2018,C0R,TG_05
1042,OK,"Il sapore del Grana Trentino DOP è caratterizzato da una dolcezza sapida, un umami medio e una piccantezza poco marcata.","dolce sapido, umami medio, poco piccante","dolce sapido, umami medio, poco piccantecante",2018,C0A,TG_20
1043,OK,Il sapore è solo leggermente piccante.,solo legermente piccante,solo legermente piccantecante,2018,C0A,TG_14
1044,OK,"Il sapore è inizialmente dolce, ma successivamente risulta sbilanciato tra salato e piccante.",inizialmente dolce ma dopo non equilibrato il salato e il piccante,inizialmente dolce ma dopo non equilibratorato il salato e il piccantecante,2018,C0A,TG_26
1045,OK,"Il sapore è equilibrato, con una dolcezza evidente e una punta di piccantezza.","equilibrato, dolce. punta di piccante","equilibratorato, dolce. punta di piccantecante",2018,C0A,TG_13
1046,OK,Il sapore presenta una piccantezza forte.,piccante FORTE,piccantecante FORTE,2018,C0A,Q_02
1047,OK,"Si avverte un leggero amaro, ma non persistente.",leggero amaro non persistente,leggero amaro non persistente,2018,C0A,TG_19
1048,OK,"Il sapore è acido, amaro e leggermente piccante.",acido;amaro;leggermente piccante;,acido;amaro;leggermente piccantecante;,2018,C0A,TG_05
1049,OK,Il sapore è pungente a causa del sale.,pungente per sale,pungente per sale,2018,C0A,TG_04
1050,OK,Il sapore è piccante.,piccante,piccantecante,2018,C0A,TG_11
1051,OK,Si percepisce una lieve nota amara.,lieve nota amara,lieve nota amara,2018,C0C,TG_20
1052,OK,"Il sapore è molto salato e acido, con una punta di piccantezza.",molto salato e acido con una punta di piccante,molto salato e acido con una punta di piccantecante,2018,C0C,TG_14
1053,OK,"Il formaggio ha una sapidità ben definita, che contribuisce a un gusto salato e apprezzabile.",salato,salato,2018,C0C,Q_09
1054,OK,Il sapore non è equilibrato e risulta salato.,non equilibrato salato,non equilibratorato salato,2018,C0C,TG_26
1055,OK,"Il sapore è acido, con una intensità moderata o forte, e una piccantezza forte.",acido MODERATO/FORTE;piccante FORTE,acido MODERATO/FORTE;piccantecante FORTE,2018,C0C,Q_02
1056,OK,"Il sapore è salato, con una leggera prevalenza di umami.",salato e umami leggermente prevalenti,salato e umami leggermente prevalenti,2018,C0C,TG_19
1057,OK,Si avverte una leggera acidità e salinità.,leggermente acido;salato;,leggermente acido;salato;,2018,C0C,TG_05
1058,OK,"C'è troppo sale, peccato perché il gusto sarebbe molto pieno.",troppo sale. peccato perch[ il gusto sarebbe molto pieno,troppo sale. peccato perch[ il gusto sarebbe molto pieno,2018,C0C,TG_04
1059,OK,Il sapore è piuttosto neutro.,piuttosto neutro,piuttosto neutro,2018,C0C,TG_11
1060,OK,Il sapore è eccessivamente sapido.,eccessivamente sapido,eccessivamente sapido,2018,C0F,TG_20
1061,OK,Ha un leggero sapore salato.,leg salato,leg salato,2018,C0F,Q_09
1062,OK,"Il sapore non è equilibrato, è troppo salato.",non equilibrato salato,non equilibratorato salato,2018,C0F,TG_26
1063,OK,Il sapore è leggermente piccante e salato.,"leggermente piccante, salato","leggermente piccantecante, salato",2018,C0F,TG_13
1064,OK,Il sapore è piccante FORTE.,Piccante FORTE,piccantecante FORTE,2018,C0F,Q_02
1065,OK,"Il sapore è salato, acido e alla fine anche un po' amaro.","salato, acido e alla fine anche un po' amaro","salato, acido e alla fine anche un po' amaro",2018,C0F,TG_19
1066,OK,Presenta note di acidità e umami.,acido;umami;,acido;umami;,2018,C0F,TG_05
1067,OK,"Il piccante è assente, l'umami è poco presente e il complesso non è equilibrato, non è dolce.",piccante assente. pococ umami. nele complesso equilibrato. non dolce,piccantecante assente. pococ umami. nele complesso equilibratorato. non dolce,2018,C0F,TG_04
1068,OK,Il formaggio ha un sapore acido.,acido,acido,2018,C0F,TG_11
1069,OK,"Il sapore è dolce, sapido ed equilibrato, con umami e piccantezza ok, lieve acidità.","dolce sapido equilibrato, umami ok, piccantezza ok, lieve acidit'","dolce sapido equilibratorato, umami ok, piccantecantezza ok, lieve acidit'",2018,C0G,TG_20
1070,OK,"Il sapore è salato, un po' acido e leggermente piccante.","salato, un po- acido, e leggermete piccante","salato, un po- acido, e leggermete piccantecante",2018,C0G,TG_14
1071,OK,C'è un leggero retrogusto amaro.,leg amaro,leg amaro,2018,C0G,Q_09
1072,OK,Il sapore è salato forte.,salato forte,salato forte,2018,C0G,TG_26
1073,OK,"Il sapore è piccante, acido, salato e astringente!","piccante, acido, salato. astringente!","piccantecante, acido, salato. astringente!",2018,C0G,TG_13
1074,OK,Il sapore è piccante e amaro MODERATO.,piccante e amaro MODERATO,piccantecante e amaro MODERATO,2018,C0G,Q_02
1075,OK,È leggermente acido.,leggermente acido;,leggermente acido;,2018,C0G,TG_05
1076,OK,"Seppur amaro, nessuna nota prevale. Anche dolce, con intensità leggera.","seppur amaro, nessuna nota prevale. anche dolce . intensita' leggera","seppur amaro, nessuna nota prevale. anche dolce . intensita' leggera",2018,C0G,TG_04
1077,OK,Manca di sale.,manca di sale,manca di sale,2018,C0G,TG_11
